Sentence #	Word	POS	Tag
	coisa	NOUN	O
Sentence: 315	ADORO	VERB	O
	OS	PROPN	O
	EXTRAS	NOUN	O
	!	PUNCT	O
Sentence: 316	JOGAR	PROPN	O
	GOLF	PROPN	O
	NO	ADP	O
	APARELHO	NOUN	O
	E	CCONJ	O
	MANDAR	PROPN	O
	MENSAGENS	PROPN	O
	ANIMADAS	PROPN	O
	EM	AUX	O
	VIDEO	PROPN	O
	PARA	VERB	O
	MEUS	VERB	O
	AMIGOS	NOUN	O
	É	AUX	O
	MUITO	ADV	O
	DIVERTIDO	ADJ	O
	E	CCONJ	O
	RELAXANTE	PROPN	O
	.	PUNCT	O
Sentence: 317	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	SOU	DET	O
	CLIENTE	NOUN	O
	DA	ADP	O
	MARCA	NOUN	O
	SO	PROPN	O
	TROQUEI	PROPN	O
	O	DET	O
	MODELO	NOUN	O
	,	PUNCT	O
	SE	PROPN	O
	0	NUM	O
	55	NUM	O
	ERA	PROPN	O
	FANTASTICO	NOUN	O
	O	DET	O
	65	NUM	O
	E	CCONJ	O
	COMPLETO	PROPN	O
	.	PUNCT	O
Sentence: 318	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	VOCES	PROPN	O
	PRECISAM	PROPN	O
	ACORDAREM	PROPN	O
	QTO	PROPN	O
	AO	ADP	O
	PREÇO	NOUN	O
	.	PUNCT	O
Sentence: 319	Muito	ADV	O
	lindo	ADJ	B-asp
	toda	DET	O
	hora	NOUN	O
	estou	AUX	O
	manuseando	VERB	O
	ele	PRON	O
	pois	SCONJ	O
	não	ADV	O
	consigo	VERB	O
	me	PRON	O
	desgrudar	VERB	O
	dele	PRON	O
	.	PUNCT	O
Sentence: 320	Se	SCONJ	O
	pudesse	VERB	O
	dois	NUM	O
	desses	ADP	O
	.	PUNCT	O
Sentence: 321	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	muito	ADV	O
	moderno	ADJ	B-asp
	e	CCONJ	O
	arrojado	ADJ	B-asp
	possui	VERB	O
	todas	DET	O
	as	DET	O
	informações	NOUN	O
	que	PRON	O
	eu	PRON	O
	quero	VERB	O
	e	CCONJ	O
	preciso	VERB	O
	pois	SCONJ	O
	utilizo	VERB	O
	o	DET	O
	celular	NOUN	B-asp
	no	ADP	O
	meu	DET	O
	dia-a-dia	NOUN	O
	e	CCONJ	O
	de	ADP	O
	todos	DET	O
	os	DET	O
	que	PRON	O
	eu	PRON	O
	tive	VERB	O
	este	PRON	O
	foi	AUX	O
	o	DET	O
	melhor	ADJ	O
	que	SCONJ	O
	já	ADV	O
	adquiri	VERB	O
	.	PUNCT	O
Sentence: 322	  	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Ótimo	PROPN	O
	celular	NOUN	B-asp
	com	ADP	O
	a	DET	O
	qualidade	NOUN	O
	Nokia	PROPN	O
	que	PRON	O
	conta	VERB	O
	muito	ADV	O
	,	PUNCT	O
	sempre	ADV	O
	muito	ADV	O
	fácil	ADJ	B-asp
	de	SCONJ	I-asp
	mexer	VERB	I-asp
	no	ADP	O
	menu	NOUN	B-asp
	,	PUNCT	O
	qualidade	NOUN	O
	Nokia	PROPN	O
	.	PUNCT	O
Sentence: 323	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Nenhuma	DET	O
Sentence: 324	A	DET	O
	nokia	PROPN	O
	fun	X	O
	camera	PROPN	O
	(	PUNCT	O
	acessorio	NOUN	O
	)	PUNCT	O
	tem	VERB	O
	otima	ADJ	O
	resolução	NOUN	O
	alem	PROPN	O
	de	SCONJ	O
	ter	VERB	O
	flash	NOUN	B-asp
	(	PUNCT	O
	os	DET	O
	celulares	NOUN	O
	com	ADP	O
	camera	NOUN	O
	integrada	VERB	O
	não	ADV	O
	tem	VERB	O
	flash	NOUN	B-asp
	)	PUNCT	O
	,	PUNCT	O
	os	DET	O
	toques	NOUN	B-asp
	polifonicos	ADJ	I-asp
	tem	VERB	O
	bom	ADJ	O
	volume	NOUN	B-asp
	,	PUNCT	O
	viva	ADJ	B-asp
	voz	NOUN	I-asp
	e	CCONJ	O
	alem	PROPN	O
	de	SCONJ	O
	não	ADV	O
	ser	AUX	O
	pesado	VERB	B-asp
	e	CCONJ	O
	não	ADV	O
	me	PRON	O
	arrependo	VERB	O
	de	SCONJ	O
	tê-lo	AUX	O
	comprado	VERB	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 325	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Visor	NOUN	O
	de	ADP	O
	alta	ADJ	O
	resolução	NOUN	O
	,	PUNCT	O
	toques	NOUN	B-asp
	polifonicos	ADJ	I-asp
	,	PUNCT	O
	nokia	PROPN	O
	fun	X	O
	camera	PROPN	O
	,	PUNCT	O
	design	NOUN	B-asp
	,	PUNCT	O
	facil	ADJ	O
	manuseio	NOUN	B-asp
	,	PUNCT	O
	leve	VERB	B-asp
	e	CCONJ	O
	compacto	NOUN	B-asp
	,	PUNCT	O
	funcionalidade	NOUN	B-asp
	,	PUNCT	O
	custo	NOUN	B-asp
	X	ADP	O
	beneficio	NOUN	O
	,	PUNCT	O
	viva	PROPN	B-asp
	voz	NOUN	I-asp
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 326	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Noi	NOUN	O
	meu	DET	O
	quando	ADV	O
	se	PRON	O
	conecta	VERB	O
	no	ADP	O
	WAP	PROPN	O
	,	PUNCT	O
	o	DET	O
	sinal	NOUN	B-asp
	cai	VERB	O
	de	ADP	O
	uma	DET	O
	vez	NOUN	O
	e	CCONJ	O
	ele	PRON	O
	desliga	VERB	O
	sozinho	ADJ	O
	,	PUNCT	O
	pouca	DET	O
	memoria	NOUN	B-asp
	(	PUNCT	O
	limitada	VERB	O
	em	ADP	O
	700Kb	NUM	O
	)	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 327	Excelente	ADJ	O
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 328	Recursos	NOUN	O
	jamais	ADV	O
	vistos	ADJ	O
	juntos	ADJ	O
	em	ADP	O
	um	DET	O
	único	ADJ	O
	celular	NOUN	B-asp
	:	PUNCT	O
	Câmera	PROPN	O
	digital	PROPN	O
	de	ADP	O
	2.0	NUM	O
	Mega	PROPN	O
	Pixels	PROPN	O
	,	PUNCT	O
	filmadora	NOUN	B-asp
	digital	ADJ	I-asp
	,	PUNCT	O
	rádio	NOUN	B-asp
	FM	PROPN	O
	,	PUNCT	O
	gravador	NOUN	B-asp
	,	PUNCT	O
	MP3	PROPN	O
	,	PUNCT	O
	etc	ADV	O
	...	PUNCT	O
Sentence: 329	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Câmera	NOUN	O
	digital	PROPN	O
	de	ADP	O
	2.0	NUM	O
	Mega	PROPN	O
	Pixels	PROPN	O
	,	PUNCT	O
	filmadora	NOUN	B-asp
	digital	ADJ	I-asp
	,	PUNCT	O
	rádio	NOUN	B-asp
	FM	PROPN	O
	,	PUNCT	O
	gravador	NOUN	B-asp
	,	PUNCT	O
	MP3	PROPN	O
	,	PUNCT	O
	etc	ADV	O
	...	PUNCT	O
Sentence: 330	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Design	NOUN	O
	.	PUNCT	O
Sentence: 331	Para	ADP	O
	um	DET	O
	celular	NOUN	B-asp
	moderno	ADJ	B-asp
	e	CCONJ	O
	chique	ADJ	B-asp
	esse	PRON	O
	é	AUX	O
	recomendado	VERB	O
	com	ADP	O
	certeza	NOUN	O
	maravilha	NOUN	O
	de	ADP	O
	telefone	NOUN	B-asp
	para	SCONJ	O
	ficar	VERB	O
	pendurado	ADJ	O
	o	DET	O
	dia	NOUN	O
	todo	DET	O
	telefonando	VERB	O
	.	PUNCT	O
Sentence: 332	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Nenhum	DET	O
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Nenhum	DET	O
Sentence: 333	O	DET	O
	principal	ADJ	O
	atrativo	NOUN	O
	dele	PRON	O
	,	PUNCT	O
	sem	ADP	O
	dúvida	NOUN	O
	é	AUX	O
	o	DET	O
	tamanho	NOUN	B-asp
	.	PUNCT	O
Sentence: 334	Além	ADV	O
	de	ADP	O
	ser	AUX	O
	pequeno	ADJ	O
	,	PUNCT	O
	a	DET	B-asp
	recepção	NOUN	I-asp
	é	AUX	I-asp
	muito	ADV	I-asp
	boa	ADJ	I-asp
	e	CCONJ	O
	ele	PRON	O
	nunca	ADV	O
	dá	VERB	O
	problema	NOUN	O
	.	PUNCT	O
Sentence: 335	Ele	PRON	O
	não	ADV	O
	tem	VERB	O
	câmera	NOUN	B-asp
	,	PUNCT	O
	mas	CCONJ	O
	para	ADP	O
	mim	PRON	O
	,	PUNCT	O
	o	PRON	O
	que	PRON	O
	importa	VERB	O
	é	AUX	O
	ser	AUX	O
	pequeno	ADJ	O
	e	CCONJ	O
	funcionar	VERB	O
	bem	ADV	O
	.	PUNCT	O
Sentence: 336	E	CCONJ	O
	isso	PRON	O
	ele	PRON	O
	faz	VERB	O
	,	PUNCT	O
	sem	ADP	O
	sombra	NOUN	O
	de	ADP	O
	dúvidas	NOUN	O
	!	PUNCT	O
Sentence: 337	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	É	AUX	O
	bem	ADV	O
	pequeno	ADJ	O
	e	CCONJ	O
	cabe	VERB	O
	na	ADP	O
	bolsa	NOUN	O
	,	PUNCT	O
	além	ADV	O
	de	ADP	O
	ser	AUX	O
	lindo	ADJ	B-asp
	!	PUNCT	O
	!	PUNCT	O
	!	PUNCT	O
Sentence: 338	Todo	DET	O
	mundo	NOUN	O
	que	PRON	O
	vê	VERB	O
	,	PUNCT	O
	apaixona	VERB	O
	!	PUNCT	O
Sentence: 339	  	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Em	ADP	O
	1	NUM	O
	ano	NOUN	O
	de	ADP	O
	uso	NOUN	O
	,	PUNCT	O
	ainda	ADV	O
	não	ADV	O
	encontrei	VERB	O
	nem	CCONJ	O
	um	NUM	O
	defeito	NOUN	O
	.	PUNCT	O
Sentence: 340	É	AUX	O
	uma	DET	O
	aparelho	NOUN	B-asp
	que	PRON	O
	chegou	VERB	O
	no	ADP	O
	mercado	NOUN	O
	com	ADP	O
	um	DET	O
	desing	NOUN	B-asp
	inovador	ADJ	O
	!	PUNCT	O
Sentence: 341	Porque	SCONJ	O
	inovador	NOUN	O
	?	PUNCT	O
Sentence: 342	inovador	ADJ	O
	porque	SCONJ	O
	ele	PRON	O
	tem	VERB	O
	um	DET	O
	desing	NOUN	B-asp
	de	ADP	O
	camera	NOUN	B-asp
	digital	ADJ	I-asp
	e	CCONJ	O
	tem	VERB	O
	todos	DET	O
	os	DET	O
	recursos	NOUN	B-asp
	de	ADP	O
	um	DET	O
	aparelho	NOUN	B-asp
	celular	ADJ	I-asp
	top	ADJ	O
	de	ADP	O
	linha	NOUN	O
	.	PUNCT	O
Sentence: 343	Tem	VERB	O
	41	NUM	O
	MB	PROPN	O
	de	ADP	O
	memoria	NOUN	B-asp
	interna	ADJ	I-asp
	,	PUNCT	O
	isso	PRON	O
	garante	VERB	O
	voce	PRON	O
	a	SCONJ	O
	colocar	VERB	O
	mais	ADV	O
	ou	ADP	O
	menos	ADV	O
	umas	NUM	O
	10	NUM	O
	musicas	NOUN	O
	no	ADP	O
	formato	NOUN	O
	mp3	PROPN	O
	,	PUNCT	O
	sem	SCONJ	O
	falar	VERB	O
	que	SCONJ	O
	a	DET	O
	qualidade	NOUN	B-asp
	sonora	ADJ	I-asp
	é	AUX	O
	otima	ADJ	O
	ainda	ADV	O
	mais	ADV	O
	quando	ADV	O
	voce	PRON	O
	ouve	VERB	O
	usando	VERB	O
	o	DET	O
	fone	NOUN	O
	de	ADP	O
	ouvido	VERB	O
	estéreo	ADJ	O
	,	PUNCT	O
	isso	PRON	O
	proporciona	VERB	O
	uma	DET	O
	maior	ADJ	O
	qualidade	NOUN	B-asp
	de	ADP	I-asp
	sonorização	NOUN	I-asp
	sem	SCONJ	O
	falar	VERB	O
	que	SCONJ	O
	parece	VERB	O
	que	SCONJ	O
	voce	PRON	O
	está	AUX	O
	ouvindo	VERB	O
	musica	NOUN	O
	de	ADP	O
	CD	NOUN	O
	normal	ADJ	O
	,	PUNCT	O
	eu	PRON	O
	garanto	VERB	O
	!	PUNCT	O
Sentence: 344	é	AUX	O
	qualidade	NOUN	O
	de	ADP	O
	CD	NOUN	O
	.	PUNCT	O
Sentence: 345	Agora	ADV	O
	vamos	AUX	O
	falar	VERB	O
	um	DET	O
	pouco	ADV	O
	da	ADP	O
	qualidade	NOUN	B-asp
	das	ADP	I-asp
	fotos	NOUN	I-asp
	,	PUNCT	O
	voce	PRON	O
	pode	VERB	O
	escolher	VERB	O
	entre	ADP	O
	tres	ADJ	O
	formatos	NOUN	O
	de	ADP	O
	qualidade	NOUN	O
	na	ADP	O
	hora	NOUN	O
	de	SCONJ	O
	tirar	VERB	O
	suas	DET	O
	fotos	NOUN	O
	,	PUNCT	O
	são	AUX	O
	elas	PRON	O
	:	PUNCT	O
	Baixa	PROPN	O
	qualidade	NOUN	O
	,	PUNCT	O
	média	NOUN	O
	qualidade	NOUN	O
	e	CCONJ	O
	qualidade	NOUN	O
	alta	ADJ	O
	,	PUNCT	O
	mas	CCONJ	O
	tem	VERB	O
	uma	DET	O
	coisa	NOUN	O
	,	PUNCT	O
	comparando	VERB	O
	a	DET	O
	baixa	ADJ	O
	qualidade	NOUN	B-asp
	das	ADP	I-asp
	fotos	NOUN	I-asp
	do	ADP	O
	K700i	PROPN	O
	é	AUX	O
	a	DET	O
	mesma	ADJ	O
	qualidade	NOUN	O
	dos	ADP	O
	outros	DET	O
	aparelhos	NOUN	O
	que	PRON	O
	tem	VERB	O
	no	ADP	O
	mercado	NOUN	O
	,	PUNCT	O
	imagina	VERB	O
	só	ADV	O
	se	SCONJ	O
	voce	PRON	O
	colocar	VERB	O
	pra	SCONJ	O
	tirar	VERB	O
	as	DET	O
	fotos	NOUN	O
	em	ADP	O
	qualidade	NOUN	O
	alta	ADJ	O
	,	PUNCT	O
	isso	PRON	O
	mesmo	ADJ	O
	!	PUNCT	O
Sentence: 346	As	DET	O
	fotos	NOUN	O
	ficam	VERB	O
	perfeitas	ADJ	O
	,	PUNCT	O
	ainda	ADV	O
	tem	VERB	O
	mais	ADV	O
	,	PUNCT	O
	voce	PRON	O
	pode	VERB	O
	tirar	VERB	O
	suas	DET	O
	fotos	NOUN	O
	a	ADP	O
	noite	NOUN	O
	tambem	PROPN	O
	sem	ADP	O
	nenhum	DET	O
	problema	NOUN	O
	,	PUNCT	O
	isso	PRON	O
	porque	SCONJ	O
	o	DET	O
	aparelho	NOUN	B-asp
	possui	VERB	O
	uma	DET	O
	luz	NOUN	B-asp
	de	ADP	I-asp
	flash	NOUN	I-asp
	.	PUNCT	O
Sentence: 347	Voce	PROPN	O
	tem	VERB	O
	uma	DET	O
	maior	ADJ	O
	facilidade	NOUN	O
	quando	ADV	O
	se	PRON	O
	trata	VERB	O
	de	ADP	O
	facilidade	NOUN	O
	,	PUNCT	O
	isso	PRON	O
	porque	SCONJ	O
	os	DET	O
	menus	NOUN	O
	são	AUX	O
	separados	VERB	O
	por	ADP	O
	icones	NOUN	O
	animados	VERB	O
	e	CCONJ	O
	dentro	ADV	O
	de	ADP	O
	cada	DET	O
	icone	NOUN	O
	tem	VERB	O
	os	DET	O
	submenus	NOUN	O
	com	ADP	O
	as	DET	O
	respectivas	ADJ	O
	funções	NOUN	B-asp
	,	PUNCT	O
	como	ADP	O
	por	ADP	O
	exemplo	NOUN	O
	:	PUNCT	O
	Agenda	NOUN	O
	,	PUNCT	O
	Multimidia	PROPN	O
	,	PUNCT	O
	Camera	PROPN	O
	e	CCONJ	O
	etc.	ADV	O
	Mas	CCONJ	O
	lembre-se	VERB	O
	de	ADP	O
	uma	DET	O
	coisa!voce	NOUN	O
	comprando	VERB	O
	um	DET	O
	K700i	PROPN	O
	,	PUNCT	O
	voce	PROPN	O
	nao	X	O
	apenas	ADV	O
	estará	AUX	O
	comprando	VERB	O
	um	DET	O
	aparelho	NOUN	B-asp
	celular	ADJ	I-asp
	,	PUNCT	O
	mas	CCONJ	O
	sim	ADV	O
	uma	DET	O
	camera	NOUN	B-asp
	digital	ADJ	I-asp
	com	ADP	O
	recursos	NOUN	B-asp
	para	SCONJ	O
	fazer	VERB	O
	ligações	NOUN	B-asp
	telefonicas	ADJ	I-asp
	e	CCONJ	O
	conectar	VERB	O
	na	ADP	O
	net	PROPN	B-asp
	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Não	ADV	O
	tem	VERB	O
	cartão	NOUN	B-asp
	de	ADP	I-asp
	mémoria	NOUN	I-asp
	.	PUNCT	O
Sentence: 348	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Não	ADV	O
	tem	VERB	O
	cartão	NOUN	B-asp
	de	ADP	I-asp
	mémoria	NOUN	I-asp
	.	PUNCT	O
Sentence: 349	Trata-se	VERB	O
	de	ADP	O
	um	DET	O
	celular	NOUN	B-asp
	completo	ADJ	O
	!	PUNCT	O
Sentence: 350	Tira	VERB	O
	e	CCONJ	O
	envia	VERB	O
	fotos	NOUN	O
	com	ADP	O
	boa	ADJ	O
	qualidade	NOUN	O
	e	CCONJ	O
	rapidez	NOUN	B-asp
	,	PUNCT	O
	além	ADV	O
	de	ADP	O
	possuir	VERB	O
	recursos	NOUN	B-asp
	como	ADP	O
	viva-voz	NOUN	O
	e	CCONJ	O
	gravador	NOUN	O
	de	ADP	O
	sons	NOUN	O
	ambientes	ADJ	O
	que	PRON	O
	podem	VERB	O
	ser	AUX	O
	utilizados	VERB	O
	como	ADP	O
	campanhias	NOUN	O
	polifônicas	ADJ	O
	.	PUNCT	O
Sentence: 351	Excelente	ADJ	O
	relação	NOUN	O
	custo	NOUN	B-asp
	benefício	NOUN	O
	.	PUNCT	O
Sentence: 352	Tenho	VERB	O
	há	VERB	O
	um	NUM	O
	ano	NOUN	O
	e	CCONJ	O
	não	ADV	O
	troco	VERB	O
	por	ADP	O
	outros	PRON	O
	-	PUNCT	O
	ainda	ADV	O
	que	SCONJ	O
	mais	ADV	O
	modernos	ADJ	O
	-	PUNCT	O
	não	ADV	O
	tem	VERB	O
	a	DET	O
	mesma	ADJ	O
	tecnologia	NOUN	O
	.	PUNCT	O
Sentence: 353	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	Design	NOUN	O
	futurista	ADJ	O
	lembrando	VERB	O
	a	DET	O
	letra	NOUN	O
	X	PROPN	O
	estilizada	VERB	O
	;	PUNCT	O
	Enormidade	PROPN	O
	de	ADP	O
	recursos	NOUN	B-asp
	tecnológicos	ADJ	O
	inovadores	ADJ	O
	,	PUNCT	O
	tais	DET	O
	como	ADV	O
	:	PUNCT	O
	personalização	NOUN	O
	da	ADP	O
	agenda	NOUN	B-asp
	telefônica	ADJ	I-asp
	com	ADP	O
	anexação	NOUN	O
	de	ADP	O
	foto	NOUN	O
	,	PUNCT	O
	música	NOUN	O
	ou	CCONJ	O
	gravura	NOUN	O
	aos	ADP	O
	números	NOUN	O
	registrado	VERB	O
	.	PUNCT	O
Sentence: 354	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	Não	ADV	O
	encontrei	VERB	O
	nunhum	DET	O
	defeito	NOUN	O
	.	PUNCT	O
Sentence: 355	não	ADV	O
	tenho	VERB	O
	opiniões	NOUN	O
	contra	ADP	O
	este	DET	O
	produto	NOUN	B-asp
	,	PUNCT	O
	comparando	VERB	O
	com	ADP	O
	as	DET	O
	outras	DET	O
	marcas	NOUN	O
	prefiro	VERB	O
	os	PRON	O
	da	ADP	O
	Siemens	PROPN	O
	,	PUNCT	O
	este	DET	O
	modelo	NOUN	B-asp
	sem	ADP	O
	duvida	NOUN	O
	compensa	VERB	O
	pelo	ADP	O
	preço	NOUN	B-asp
	,	PUNCT	O
	se	SCONJ	O
	vc	PROPN	O
	quer	VERB	O
	um	DET	O
	celular	NOUN	O
	barato	ADJ	O
	e	CCONJ	O
	ao	ADP	O
	mesmo	ADJ	O
	tempo	NOUN	O
	atual	ADJ	B-asp
	este	DET	O
	eu	PRON	O
	recomendo	VERB	O
	.	PUNCT	O
Sentence: 356	 	SPACE	O
	O	PRON	O
	que	PRON	O
	gostei	VERB	O
	:	PUNCT	O
	A	DET	O
	Siemens	PROPN	O
	é	AUX	O
	uma	DET	O
	marca	NOUN	B-asp
	que	PRON	O
	sempre	ADV	O
	trás	ADV	O
	equipamentos	NOUN	O
	de	ADP	O
	qualidade	NOUN	O
	e	CCONJ	O
	com	ADP	O
	alta	ADJ	O
	confiabilidade	NOUN	B-asp
	,	PUNCT	O
	quando	ADV	O
	compro	VERB	O
	telefones	NOUN	O
	celulares	ADJ	B-asp
	sempre	ADV	O
	compro	VERB	O
	dessa	ADP	O
	marca	NOUN	B-asp
	e	CCONJ	O
	nunca	ADV	O
	me	PRON	O
	arrependo	VERB	O
	,	PUNCT	O
	os	DET	O
	celulares	NOUN	B-asp
	tem	VERB	O
	um	DET	O
	preço	NOUN	B-asp
	acessível	ADJ	O
	e	CCONJ	O
	ao	ADP	O
	mesmo	ADJ	O
	tempo	NOUN	O
	vc	PROPN	O
	compra	VERB	O
	um	DET	O
	produto	NOUN	B-asp
	de	ADP	O
	qualidade	NOUN	O
	superior	ADJ	O
	.	PUNCT	O
Sentence: 357	 	SPACE	O
	O	PRON	O
	que	PRON	O
	não	ADV	O
	gostei	VERB	O
	:	PUNCT	O
	nenhuma	DET	O
